[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f63a7d597b8>, <function sigmoid at 0x7f63a7d598c8>],(0.0, 0.5, 3)',_warning_no_true_positive,1,multi_class,9,onehot,0.3,011519112034
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519141924
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f5303206bf8>, <function sigmoid at 0x7f5303206d08>, <function linear at 0x7f5303206ea0>],(0.0, 0.5, 3)',_warning_no_true_positive,55,multi_class,9,onehot,0.3,011519143512
